city,country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,data_quality,food_cost_index,transportation_cost_index,bills_cost_index,hobby_cost_index,education_cost_index,dressing_cost_index,realestate_cost_index
Friedrichsdorf,Germany,12.64,29.5,8.43,5.27,5.27,4.21,3.16,2.11,1.16,1.61,2.19,2.35,9.5,7.17,11.72,2.75,1.26,2.36,2.56,1.57,1.52,1.23,0.99,5.27,1.66,2.31,6.29,5.27,43.98,2.77,1.26,17.18,1.36,23781.48,16859.92,136.25,0.14,146.32,43.91,15.78,8.37,489.58,8770.87,52.62,35.04,63.22,158.06,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,125.07185866663026,108.78274277627884,132.2014675283906,106.98442044866313,104.85335964626117,104.77511833833388,103.96590058556754
Caluquembe,Angola,30.0,43.36,6.0,3.38,2.0,2.75,1.52,1.12,1.15,1.61,2.19,2.35,9.5,7.17,11.72,2.75,1.55,2.36,2.56,1.57,1.52,1.23,0.99,8.64,1.66,2.31,6.29,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,118.56120062951635,105.41035646632407,132.2014675283906,104.82034036602357,104.85335964626117,102.19678985437851,103.96590058556754
Marmara Ereglisi,Turkey,3.22,18.78,3.76,2.15,2.95,1.59,0.62,0.25,0.79,0.32,1.07,1.35,3.22,3.76,6.98,0.64,1.08,0.57,0.89,0.45,0.32,0.38,0.27,3.22,1.48,1.95,1.61,0.54,10.73,0.54,0.54,2.4,1.27,35472.98,26888.13,63.59,0.13,7.49,21.47,15.78,1.88,166.36,2778.69,21.47,14.76,53.67,42.65,402.49,214.66,603.74,429.33,3235.27,2341.93,286.22,20.0,0,25.481119983341458,81.85374225986311,68.74531983548921,79.71382479702588,89.55142680016193,84.51599910468927,96.47783149671467
Novelda,Spain,13.65,42.15,7.9,3.16,2.63,1.6,1.48,0.73,0.89,1.34,1.15,2.11,9.48,6.85,9.48,1.49,1.36,1.08,1.26,0.74,0.84,0.95,0.59,4.21,0.99,1.33,4.74,1.52,43.98,4.21,1.29,22.66,1.56,23182.39,25599.16,84.65,0.13,30.03,52.69,15.78,8.43,368.81,6838.46,76.4,29.81,64.98,65.2,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,1.95,0,82.28429730399138,108.80104080088029,96.64959576699198,109.32307269881207,101.20001124573635,100.72409778467761,103.96590058556754
Rock Springs,United States,10.35,43.36,8.0,3.38,4.0,4.75,1.52,1.5,1.15,1.61,2.19,2.35,9.5,7.17,11.72,2.75,1.55,2.36,2.56,1.57,1.96,0.99,0.99,8.64,1.66,2.31,6.16,1.52,43.98,2.75,0.93,17.18,1.36,25000.0,18000.0,193.5,0.14,61.67,36.85,15.78,12.0,489.58,4800.0,53.5,29.5,71.5,93.5,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,121.78221266798319,103.50488526470367,123.65017800252437,109.26800738868515,100.71476272927532,101.28379337836746,103.96590058556754
Busselton,Australia,16.99,67.96,9.85,8.15,6.8,4.19,2.49,2.15,0.78,1.09,0.99,3.06,6.8,8.83,18.35,2.99,2.82,4.08,4.76,2.89,2.04,2.34,3.4,13.59,3.42,4.08,18.69,2.04,43.98,2.77,1.23,17.18,1.43,18681.64,16439.03,136.25,0.14,59.45,62.07,15.78,11.55,489.58,8770.87,61.16,27.18,118.93,61.16,1359.16,1359.16,1698.95,1698.95,3235.27,2341.93,1821.19,2.2,0,156.91838478322646,104.41902526083915,117.19440877434555,115.23340285022343,104.85335964626117,102.13726979805635,109.78654095980136
Marshfield,United States,15.0,45.0,8.0,3.0,5.5,3.5,1.75,1.25,0.74,2.55,3.94,2.5,8.5,7.71,13.83,5.23,1.31,4.73,2.97,2.39,2.16,1.0,1.45,12.0,2.23,2.76,8.0,1.52,43.98,2.75,1.55,21.0,1.06,28000.0,22166.67,110.0,0.15,62.08,37.5,15.78,10.0,1341.67,14400.0,45.0,43.57,70.0,70.0,700.0,700.0,1500.0,1200.0,3235.27,2341.93,3000.0,5.04,0,138.38491532232027,106.38044146969014,115.49935559799249,107.23294537017686,115.17832546277683,100.69689256856815,105.41087947004023
Luleburgaz,Turkey,2.15,43.36,3.22,1.34,1.77,0.97,0.8,0.16,0.7,0.32,1.61,1.93,4.29,4.83,13.42,0.8,1.07,1.07,1.34,0.8,0.64,1.23,0.32,8.05,1.45,2.68,2.15,1.52,43.98,0.64,0.32,17.18,1.18,42932.5,45615.78,80.5,0.14,7.89,16.1,15.78,2.15,80.5,1609.97,26.83,21.47,80.5,53.67,53.67,80.5,107.33,321.99,3235.27,2341.93,321.99,30.0,0,47.93473437086496,99.1175027720549,74.77600461237476,77.8169754284282,80.82097415939572,92.23723041700232,84.29293943219321
Saintes,France,16.86,26.34,10.54,4.21,6.32,3.16,3.16,3.16,1.15,4.21,4.21,5.06,9.5,5.27,26.34,4.21,2.11,4.21,5.27,2.11,2.11,1.05,1.58,5.27,1.66,3.16,6.29,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,210.75,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,42.15,42.15,63.22,105.37,711.57,560.16,1253.98,974.08,3235.27,2341.93,2107.49,6.52,0,152.85577227468863,105.41035646632407,139.46924180170356,104.82034036602357,104.85335964626117,102.00302072839851,103.96590058556754
Pooler,United States,10.35,43.36,7.0,3.38,4.75,4.75,1.52,1.44,1.15,1.61,2.43,2.35,8.59,7.17,11.72,5.84,1.21,4.95,5.78,5.24,2.95,1.38,2.5,14.5,1.66,2.25,5.5,1.52,43.98,2.5,1.42,25.0,1.36,24000.0,27500.0,180.0,0.25,77.5,36.85,15.78,14.5,489.58,8770.87,48.75,33.0,114.5,125.0,1500.0,1233.0,1253.98,974.08,3235.27,2341.93,4400.0,2.99,0,143.83401088938223,107.48860248824505,135.9132552268184,111.60438196286832,104.85335964626117,106.17126566313252,107.69812480345833
Siofok,Hungary,6.43,36.0,5.01,1.21,2.06,1.63,1.17,0.95,0.59,1.2,1.07,1.33,8.72,3.99,3.6,1.18,1.09,1.16,2.18,0.7,0.78,0.86,0.35,2.31,0.67,0.7,4.6,0.64,32.65,1.54,0.77,7.71,1.23,14526.66,17033.48,115.18,0.05,12.86,51.42,15.78,3.32,192.83,2571.09,38.57,23.14,68.56,65.56,321.39,257.11,771.33,565.64,1799.76,2313.98,754.19,6.77,0,52.2502381157855,90.91855947185621,71.72922447258001,97.5174874436029,90.03204000207288,95.22734333187398,96.18035097111388
Courtenay,Canada,18.16,47.8,8.89,4.82,5.93,3.8,1.73,1.77,1.77,1.82,2.66,2.8,12.69,11.52,14.7,3.15,1.56,3.1,2.67,2.69,2.97,1.77,1.92,14.08,2.04,2.22,10.38,1.48,40.76,2.71,1.43,26.9,1.61,22234.49,15966.22,91.93,0.26,60.22,66.7,11.12,9.63,1059.84,2816.37,55.4,32.12,64.85,112.41,1056.14,889.38,2198.74,1704.64,3589.95,2788.09,3732.89,3.73,0,149.45597072798114,106.04649612136552,121.16743188465017,109.55601255921076,102.35667819058297,102.57746605801815,109.45406209651513
Edgewood,United States,6.0,43.36,5.0,3.0,4.0,4.0,2.0,1.0,0.53,1.1,15.41,2.35,8.81,7.17,22.02,13.21,1.48,11.0,6.59,4.39,8.8,1.49,2.0,19.0,1.66,5.0,9.99,1.52,50.0,2.77,1.23,45.0,1.36,56000.0,21000.0,200.0,0.14,75.0,30.0,15.78,17.0,489.58,8770.87,60.0,65.0,95.0,102.5,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,158.86570040887227,112.0833663740159,127.46134845397378,111.02913985033295,104.85335964626117,109.3050917748236,103.96590058556754
Sevierville,United States,10.35,43.36,7.75,2.5,4.75,3.5,1.52,1.25,0.78,1.38,3.26,2.35,8.77,7.17,9.92,3.08,1.27,2.75,2.92,1.43,1.42,1.28,1.25,7.99,4.29,4.5,6.99,0.75,43.98,2.77,1.23,17.18,1.36,23750.0,19850.0,181.25,0.14,92.67,36.85,7.5,6.5,325.0,8770.87,48.0,34.33,88.0,107.5,711.57,560.16,900.0,750.0,3767.37,4305.56,1821.19,6.52,0,124.91464654921195,102.13659725287694,129.3461294846171,92.51521857845617,102.04045221766778,103.72835761158163,104.37467753083838
Samtredia,Georgia,10.17,36.97,7.39,1.85,2.59,2.6,0.86,0.47,1.68,0.61,2.22,2.4,7.49,6.42,9.46,1.24,1.64,1.6,1.36,0.78,0.67,1.06,0.62,5.55,1.3,1.96,2.96,1.52,43.98,1.48,0.74,4.44,1.42,18484.29,20911.89,74.47,0.09,20.48,36.85,15.78,6.47,213.06,5850.85,94.91,46.18,120.71,157.56,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,12.32,0,83.04413958527226,95.0314637696379,82.0100864983423,101.64152947633745,96.3620826184343,114.22908465621661,103.96590058556754
Hudson,United States,13.95,43.36,8.95,6.95,3.94,2.75,2.25,1.99,1.15,2.76,2.19,2.35,9.5,7.17,13.23,4.39,1.3,2.93,4.39,2.2,1.52,0.99,0.99,12.0,1.66,2.31,10.95,3.0,43.98,2.77,1.23,17.18,1.03,26000.0,25000.0,500.0,0.14,259.0,22.95,15.78,10.75,1600.0,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,135.4558740455661,107.380365831787,163.37907832388484,102.06366217058537,112.98343398607375,102.19678985437851,103.96590058556754
Salamanca,Chile,10.35,43.36,6.93,3.38,3.94,2.75,1.52,1.12,1.15,1.61,2.19,2.35,9.5,7.17,11.72,2.75,1.55,2.36,2.56,1.57,1.52,1.23,0.99,8.64,1.66,2.31,6.29,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,117.57727105692739,105.41035646632407,132.2014675283906,104.82034036602357,104.85335964626117,102.19678985437851,103.96590058556754
Bainbridge Island,United States,25.0,65.0,9.65,5.0,8.25,5.28,1.69,1.35,0.79,2.64,2.14,1.65,11.7,10.75,8.05,4.25,1.41,2.82,3.32,2.44,3.1,1.76,2.33,12.5,3.16,3.43,8.8,2.0,50.0,2.5,1.55,30.0,1.38,20447.5,21998.33,225.0,0.11,68.0,72.0,34.25,15.75,1350.0,14400.0,47.2,38.33,85.0,95.0,1500.0,560.16,4000.0,3200.0,5920.15,5920.15,9000.0,5.95,0,151.0221076444635,108.60308791696743,123.77299484715627,130.46216594264158,115.22081871637604,103.32192951918127,115.2174794597744
Koscierzyna,Poland,10.35,43.36,6.93,3.38,3.94,2.75,1.52,1.12,0.68,0.68,0.68,2.35,3.61,4.06,5.63,0.68,1.35,1.35,2.56,0.45,0.45,0.45,0.34,3.38,0.56,0.68,4.06,1.52,43.98,2.77,0.68,5.63,1.13,23781.48,23878.49,136.25,0.16,6.76,36.85,15.78,6.09,489.58,6761.25,52.62,33.81,67.61,101.42,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,57.79001794996119,98.46448782204762,83.19366363610196,100.89425274553722,103.06679059963074,102.19285936900948,103.96590058556754
Edwardsville,United States,12.5,40.0,9.0,4.0,4.0,4.0,1.5,1.5,0.79,3.19,4.41,2.0,6.98,11.02,11.02,6.61,1.76,5.72,4.41,4.41,4.03,1.76,2.46,12.0,2.86,3.0,8.11,1.52,43.98,7.0,2.33,17.18,1.06,23098.5,19372.0,296.67,0.14,90.0,30.0,15.78,9.0,300.0,40000.0,37.5,19.33,75.0,80.0,800.0,500.0,2500.0,1800.0,3235.27,2341.93,3333.33,4.0,0,153.98331195806526,109.36609630292216,137.069231111231,103.17724657680522,111.90877351022552,95.73340404328067,107.14563565364905
Frederikshavn,Denmark,14.18,42.53,10.63,7.09,4.96,5.67,3.54,2.84,1.58,2.22,1.42,3.03,11.34,10.63,11.34,2.84,2.93,3.92,3.19,1.56,1.28,1.56,0.85,9.21,1.92,1.56,6.95,1.52,43.98,5.67,2.13,49.61,2.03,39336.04,41816.69,145.3,0.14,38.7,36.85,15.78,13.47,396.9,3969.04,77.89,38.98,92.14,163.01,510.31,338.5,850.51,666.23,3235.27,2341.93,1821.19,1.67,0,143.23154294847413,119.3125050981235,111.1128937443084,110.69468629404662,97.96891310706751,110.45119506226699,100.06460425191972
Whitehorse,Canada,14.45,55.59,8.52,5.19,5.93,3.71,1.42,1.6,3.37,4.06,5.49,3.14,8.97,17.14,15.87,3.9,2.01,3.21,3.6,1.81,1.93,2.47,3.01,14.82,1.58,1.85,15.56,1.85,45.95,3.15,1.63,25.2,2.34,14822.99,19772.64,138.97,0.14,110.06,42.74,15.78,9.45,489.58,8770.87,51.88,37.06,100.06,129.7,1111.72,815.26,1630.53,1482.3,3235.27,2341.93,3277.36,8.75,0,159.26645064371024,108.76584765446468,127.78590098144824,108.1493116416608,104.85335964626117,106.67458884964887,107.62318564940732
Wolfsberg,Austria,10.54,43.2,8.43,4.11,3.95,2.74,2.37,2.27,1.03,2.11,3.69,3.25,19.49,10.01,23.18,4.48,1.69,2.37,2.81,1.58,1.12,1.05,0.73,5.27,1.19,1.58,5.85,1.52,43.98,2.77,1.23,17.18,1.78,23781.48,23878.49,231.82,0.14,31.56,36.85,15.78,15.81,489.58,4425.73,125.4,35.04,105.37,94.84,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,2.7,0,129.766490092435,106.39755117858604,115.49859898508461,112.67223363955128,100.15742543157224,110.2144602579433,103.96590058556754
Yucca Valley,United States,19.99,50.0,8.0,5.5,6.0,4.0,2.9,2.0,1.14,4.59,5.51,3.5,5.18,22.59,15.68,4.59,2.18,4.03,3.31,4.41,3.04,1.15,1.66,13.0,1.25,5.0,9.0,1.52,43.98,5.0,1.24,17.18,1.65,28000.0,32000.0,179.84,0.14,60.0,36.85,15.78,8.0,800.0,6000.0,35.0,32.5,40.0,40.0,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,5.43,0,163.76020249623014,109.98828649020491,121.9729029993035,104.26215049057686,105.61807734730421,90.27727254280606,103.96590058556754
Branson,United States,15.0,40.0,8.75,3.5,5.75,4.5,1.0,1.26,0.97,1.87,1.41,2.35,7.87,7.17,11.72,4.7,1.4,2.18,3.31,1.23,2.6,1.28,1.25,9.98,1.66,1.4,5.68,1.52,43.98,5.0,1.55,17.18,1.36,28460.0,25573.0,262.06,0.14,57.67,36.85,15.78,12.0,489.58,8770.87,50.62,50.0,152.5,110.0,750.0,650.0,1475.0,1800.0,3235.27,2341.93,1821.19,6.52,0,122.86100203797122,109.33517598278395,127.58640077104995,109.26800738868515,104.85335964626117,110.00368851551612,106.3435962334346
Trebisov,Slovakia,5.27,43.36,6.93,1.58,3.94,1.26,1.26,1.05,0.64,1.0,1.58,1.45,8.43,5.79,6.85,1.68,1.31,1.58,1.79,0.65,0.79,0.95,0.62,4.74,0.73,1.37,4.74,0.95,21.07,2.11,0.53,10.54,1.26,17386.8,18967.41,210.75,0.14,15.81,26.34,15.81,6.85,263.44,2634.36,57.96,31.61,63.22,79.03,316.12,263.44,526.87,421.5,1369.87,1106.43,737.62,1.5,0,73.53018507285333,92.83483833930998,102.3931054359832,98.2242283413435,92.3410571093493,100.3940949788924,92.0990341081269
Wyandotte,United States,15.0,50.0,7.0,4.5,5.0,4.5,2.05,2.0,0.78,2.36,5.76,2.66,10.47,11.29,15.15,4.35,1.72,4.13,3.66,3.17,3.04,1.46,1.88,11.0,1.86,2.54,7.97,1.52,43.98,3.0,1.24,15.0,1.19,25000.0,22163.0,200.0,0.33,71.66,36.85,15.78,12.25,450.0,13500.0,36.22,25.0,62.5,60.0,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,3.0,0,151.92664249716753,104.65490812501267,140.9893704215855,109.52257232908036,107.23533105223986,94.18321025282425,103.96590058556754
Zarautz,Spain,13.7,50.05,8.96,2.63,3.16,1.85,2.28,1.58,0.97,1.05,0.96,2.32,11.59,7.94,13.92,2.22,2.49,2.02,2.74,1.37,1.69,1.05,0.97,6.32,0.97,2.21,5.27,1.9,52.69,5.01,1.24,30.82,1.69,27397.38,25289.89,162.56,0.14,33.5,26.34,15.78,8.43,207.24,3161.24,80.35,32.93,91.32,140.5,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,2.27,0,112.16871105152316,112.76547121918986,110.57890808563711,100.76316045428595,91.94544563186264,108.6028949077713,103.96590058556754
Lincoln,Argentina,10.35,43.36,6.93,3.38,3.94,2.75,1.52,1.12,1.15,1.61,2.19,2.35,9.5,7.17,11.72,2.75,1.55,2.36,2.56,1.57,1.52,1.23,0.99,8.64,1.66,2.31,6.29,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,117.57727105692739,105.41035646632407,132.2014675283906,104.82034036602357,104.85335964626117,102.19678985437851,103.96590058556754
Cadca,Slovakia,6.32,21.07,6.32,1.53,1.58,2.0,1.81,1.14,0.75,1.08,1.48,2.21,8.96,6.32,10.94,1.5,1.53,1.69,3.75,0.79,0.84,1.16,0.54,4.74,0.73,1.32,5.06,0.95,22.91,2.63,1.26,9.48,1.72,18967.41,23182.39,165.8,0.04,21.07,42.15,12.64,6.59,403.94,4004.23,79.03,29.85,73.76,73.76,421.5,474.19,658.59,605.9,1844.05,1527.93,1194.24,1.25,0,80.30314165644306,98.93458287851296,82.30762647080397,100.78816890365444,98.1502215699896,102.51081023238478,97.16103209406884
Arad,Israel,17.62,61.65,13.21,4.4,7.63,2.94,2.86,2.06,1.75,1.7,2.74,3.73,17.73,11.08,22.95,3.48,2.82,2.31,2.26,1.52,1.34,1.83,1.06,14.68,2.52,4.11,11.16,1.52,43.98,8.22,0.88,17.18,1.78,40137.7,39776.28,256.25,0.29,28.05,36.85,15.78,11.74,915.04,8807.86,108.21,53.58,113.77,146.8,711.57,314.45,1983.27,822.07,3235.27,2341.93,2290.04,3.88,0,154.85847504423873,112.95091975264143,127.33763404208949,108.99757111898782,109.17600619004455,115.16744990174183,103.2639710721667
Kernersville,United States,15.0,60.0,7.0,3.5,5.5,3.77,2.0,1.34,0.89,2.99,4.09,2.5,8.07,11.76,13.65,4.92,1.63,4.62,3.95,2.99,2.78,1.5,2.0,12.0,2.5,2.3,7.0,1.52,43.98,2.5,1.09,30.0,1.15,23500.0,23166.67,149.11,0.22,68.37,36.85,15.78,12.0,975.0,15125.0,40.75,31.99,71.25,91.0,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,5.32,0,150.08414652621468,105.86580969840406,128.55769446413495,109.26800738868515,113.32389956837483,99.89467365144336,103.96590058556754
Larvik,Norway,20.55,102.75,12.33,9.56,9.25,4.45,3.34,2.53,2.03,3.44,2.7,4.41,11.27,16.75,32.96,3.46,2.44,2.9,4.11,2.34,2.57,2.33,2.57,20.55,3.39,4.36,14.9,4.37,77.06,10.28,2.41,30.83,2.11,38634.28,38017.77,212.48,0.09,59.08,30.83,15.78,12.33,342.5,3699.03,71.93,35.96,123.3,147.28,924.76,616.5,1027.51,719.26,3235.27,2341.93,1821.19,3.13,0,184.30361887856319,125.860539873598,117.1324336600519,107.40081999989042,96.47317508018016,110.63651519388958,103.61435721728192
Emporia,United States,21.0,44.0,8.25,3.38,6.0,4.5,2.0,1.9,0.6,1.07,2.19,2.35,9.5,7.17,7.25,2.75,1.85,2.36,2.56,1.57,1.52,1.23,1.5,8.64,1.66,2.31,6.29,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,59.99,30.0,15.78,8.75,325.0,8770.87,20.0,35.04,40.0,40.0,320.0,350.0,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,124.34693823586449,105.41035646632407,117.34507345092388,102.82944999463449,102.04045221766778,87.24368343094504,100.87881446431862
Dubnica nad Vahom,Slovakia,5.01,73.76,7.38,2.11,2.11,3.16,1.9,1.05,0.58,0.75,0.76,1.52,5.8,5.8,10.54,1.05,1.65,1.04,2.39,0.63,0.53,1.57,0.53,3.69,0.47,0.94,5.27,0.84,43.98,2.63,0.84,18.97,1.37,18777.21,13640.73,162.85,0.04,23.18,42.15,6.32,5.27,316.12,8770.87,26.34,15.81,42.15,42.15,711.57,560.16,1253.98,974.08,937.83,790.31,1821.19,2.0,0,69.48913579369889,99.1157367141518,83.59873516428259,89.47099367794901,101.85025821137748,84.63964245326659,98.31282368654021
Pyrgos,Greece,11.59,23.18,7.38,3.69,3.16,2.74,1.51,0.53,1.15,0.95,1.58,3.09,6.32,5.8,6.32,2.21,1.9,1.58,1.79,1.69,1.11,0.9,0.67,5.37,2.05,1.9,4.06,1.52,43.98,3.37,0.78,12.64,2.11,18967.41,17386.8,282.17,0.37,36.88,43.91,1.58,8.17,711.28,7903.09,84.3,25.29,77.27,115.91,711.57,560.16,1253.98,974.08,3235.27,2341.93,626.98,6.0,0,95.88723936497509,102.95074632901998,137.56259512590458,78.27384283304683,106.70245789085229,104.99888822069333,103.96590058556754
Ellensburg,United States,10.35,43.36,8.5,5.0,7.0,5.0,1.52,1.0,1.15,1.61,6.61,2.75,13.23,7.17,11.72,2.7,2.16,3.31,2.2,4.41,2.2,2.3,1.25,14.0,2.14,2.5,9.0,0.0,43.98,2.77,1.55,17.18,1.37,23781.48,27000.0,100.0,0.14,146.32,38.33,15.78,20.0,489.58,8770.87,47.5,35.04,61.67,195.0,1200.0,900.0,2000.0,974.08,3235.27,2341.93,1821.19,5.0,0,145.32026600051032,105.20022956041345,127.04746915770446,116.06079140331943,104.85335964626117,105.29391624475065,107.5251486497106
Chantilly,United States,40.0,50.0,8.0,6.0,4.0,4.0,2.0,2.0,0.92,1.93,2.19,2.0,9.5,7.17,11.72,4.85,1.1,2.36,3.95,1.54,2.18,1.23,0.99,19.99,1.66,2.31,6.29,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,138.27009890373762,105.41035646632407,132.2014675283906,104.82034036602357,104.85335964626117,102.19678985437851,103.96590058556754
Ottumwa,United States,12.75,50.0,13.5,2.75,4.5,2.5,1.85,1.12,1.05,1.65,2.2,2.99,7.72,8.8,11.0,6.61,1.91,6.06,6.06,4.68,5.47,1.5,3.5,11.5,2.5,3.0,6.0,1.52,43.98,8.0,1.23,17.18,1.19,23781.48,30000.0,125.0,0.14,73.25,36.85,15.78,11.0,1000.0,8770.87,36.67,32.99,58.33,82.5,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,5.43,0,153.50780051708102,109.64806350607245,119.23662038083746,108.19376821740424,109.75667426429006,97.55947581098476,103.96590058556754
Ponca City,United States,8.25,48.0,8.5,4.0,6.0,4.71,1.88,1.21,0.96,2.2,4.07,2.84,10.13,15.3,10.35,5.28,1.82,4.62,3.88,2.78,2.43,1.62,1.0,7.75,2.14,2.0,7.5,1.52,43.98,2.5,3.11,20.0,1.02,13000.0,15000.0,128.33,0.02,63.33,25.0,15.78,11.0,350.0,8770.87,39.95,29.5,73.8,94.75,650.0,450.0,850.0,850.0,3235.27,2341.93,2375.0,5.0,0,143.43710079240122,104.01819934901779,84.82670667385399,103.40378434920468,102.54923258600759,99.73613163723515,101.9363441941724
Sun City Center,United States,10.35,43.36,12.0,2.5,3.0,2.75,1.52,1.0,1.15,1.61,3.75,2.35,9.5,7.17,11.72,3.0,1.14,3.0,4.39,3.1,2.61,2.45,1.25,12.0,2.5,4.0,5.62,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,10.0,489.58,8770.87,32.49,22.89,150.98,82.49,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,135.4154222980211,105.41035646632407,132.2014675283906,107.01707234026813,104.85335964626117,100.4678861825986,103.96590058556754
Simpsonville,United States,10.5,45.0,6.0,3.0,5.5,4.5,1.4,1.12,0.6,3.03,3.31,2.35,10.16,7.17,11.72,5.94,1.55,2.26,4.29,1.98,1.68,1.46,2.33,15.0,1.86,2.66,6.75,1.35,25.0,2.77,1.23,17.18,1.36,23781.48,25000.0,283.33,0.14,60.0,31.67,15.78,12.0,300.0,8770.87,40.0,32.5,60.0,85.98,1237.5,619.5,1903.0,1322.5,3235.27,2341.93,1821.19,5.43,0,135.47312659737176,103.07168733214029,129.54665621838154,107.39776994553715,101.49092755642641,98.44569566771851,107.3144529686225
Bad Mergentheim,Germany,10.01,52.69,10.54,4.0,4.11,3.32,3.69,3.69,1.05,1.61,2.19,1.52,9.5,7.17,11.72,3.69,3.69,3.69,2.56,1.57,1.52,1.23,0.99,8.64,1.66,2.31,6.29,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,134.4073918196773,105.41035646632407,132.2014675283906,104.82034036602357,104.85335964626117,102.19678985437851,103.96590058556754
Taupo,New Zealand,11.55,51.31,9.62,3.85,5.13,3.14,2.41,1.5,1.71,1.91,2.62,4.62,8.55,8.12,14.22,2.3,2.05,2.24,2.66,2.31,1.98,2.6,0.97,10.9,2.41,4.09,21.17,1.6,43.98,2.57,2.05,18.28,1.81,18279.89,22876.59,115.4,0.29,58.64,38.48,15.78,11.22,801.75,5704.93,63.07,40.09,104.63,113.31,1154.52,641.4,1603.5,1346.94,3235.27,2341.93,1821.19,3.95,0,142.62794747836355,107.35119896045987,126.33255258183164,108.97262107578774,105.28686575466014,107.82362797291361,106.85824050725503
Fort Saskatchewan,Canada,29.65,51.88,8.34,5.93,5.93,4.2,2.27,1.73,2.47,2.72,4.56,3.34,10.38,10.13,9.26,4.18,2.04,4.67,3.55,3.95,2.72,2.37,2.41,18.53,1.52,3.34,14.82,1.85,43.98,2.59,2.32,37.06,1.22,20752.19,23716.79,98.15,0.14,71.4,40.52,0.0,11.86,741.15,8770.87,54.35,20.38,97.34,92.64,629.98,741.15,1111.72,1241.43,3235.27,2341.93,4076.32,3.31,0,166.41829990613377,110.10901717361457,114.7811724640647,76.23591006867285,107.70013031725944,100.940572991018,104.64756250136942
Ventimiglia,Italy,13.17,52.69,11.06,4.21,3.16,1.48,2.9,1.32,1.22,1.51,1.79,2.31,19.32,7.9,14.73,1.05,1.47,1.68,1.37,0.95,1.04,0.95,0.33,5.8,1.42,1.69,5.8,2.63,56.9,3.79,2.21,17.18,2.05,27924.25,28451.12,126.63,0.18,28.45,73.76,15.78,8.43,316.12,8770.87,126.45,31.6,79.03,47.42,526.87,368.81,843.0,632.25,2318.24,2107.49,1633.31,1.39,0,104.64261920562787,114.4026794790916,107.88194142218279,113.47614197322974,101.85025821137748,103.47675614564822,99.13489022354845
